City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
330,bafoulabe,13.8065,-10.8321,41.30000000000001,19,23,3.14,ML,1715279384
331,swan river,52.1058,-101.2676,20.939999999999998,35,28,6.17,CA,1715279344
332,rocha,-34.4833,-54.3333,14.480000000000018,55,0,4.95,UY,1715279386
333,juruti,-2.1522,-56.0922,31.129999999999995,71,80,1.99,BR,1715279388
334,kailua,21.4022,-157.7394,24.710000000000036,84,22,3.13,US,1715279389
335,verkh-suetka,53.3,80.05,17.939999999999998,54,100,6.73,RU,1715279390
336,dunedin,-45.8742,170.5036,10.450000000000045,70,53,4.02,NZ,1715279391
337,mount isa,-20.7333,139.5,18.870000000000005,88,61,4.63,AU,1715279393
338,mahina,-17.5065,-149.489,27.870000000000005,74,0,1.03,PF,1715279394
339,kamloops,50.6665,-120.3192,19.760000000000048,32,20,4.12,CA,1715279395
340,santa rosalia,27.3167,-112.2833,26.100000000000023,20,43,2.4,MX,1715279396
341,nerchinskiy zavod,51.3088,119.61,9.120000000000005,53,100,3.11,RU,1715279398
342,torrington,41.8007,-73.1212,19.629999999999995,58,99,3.13,US,1715279399
343,krutikha,53.9599,81.2093,16.670000000000016,62,100,4.99,RU,1715279400
344,bonavista,48.6499,-53.1147,3.4500000000000455,83,95,4.38,CA,1715279402
345,zaysan,47.4667,84.8667,17.57000000000005,41,18,2.31,KZ,1715279175
346,mana,5.6592,-53.7767,26.640000000000043,85,100,4.15,GF,1715279405
347,nemuro,43.3236,145.575,3.680000000000007,91,100,3.8,JP,1715279406
348,mandera,3.9366,41.867,29.82000000000005,63,100,3.34,KE,1715279408
349,numan,9.4667,12.0333,35.25,35,100,3.28,NG,1715279409
350,pingliang,35.5392,106.6861,14.050000000000011,74,100,2.37,CN,1715279410
351,saldanha,-33.0117,17.9442,12.03000000000003,84,0,3.4,ZA,1715279412
352,petropavlovsk-kamchatskiy,53.0452,158.6483,3.580000000000041,66,0,6.26,RU,1715279413
353,vila velha,-20.3297,-40.2925,31.090000000000032,84,20,5.14,BR,1715279414
354,bengkulu,-3.8004,102.2655,25.370000000000005,88,84,1.22,ID,1715279416
355,honiara,-9.4333,159.95,25.980000000000018,89,100,1.09,SB,1715279417
356,pemba,-12.974,40.5178,27.390000000000043,78,75,4.12,MZ,1715279418
357,ahipara,-35.1667,173.1667,7.1200000000000045,64,4,5.79,NZ,1715279420
358,shingu,33.7333,135.9833,8.990000000000009,46,0,2.35,JP,1715279421
359,korla,41.7597,86.1469,20.890000000000043,18,0,1.53,CN,1715279422
360,lerik,38.7726,48.4128,9.400000000000034,79,0,1.75,AZ,1715279424
361,quelimane,-17.8786,36.8883,24.970000000000027,78,0,1.73,MZ,1715279425
362,katyuzhanka,50.806,30.1376,11.439999999999998,47,36,1.94,UA,1715279427
363,narwar,25.65,77.9,32.210000000000036,24,0,2.58,IN,1715279428
364,port hardy,50.6996,-127.4199,9.100000000000023,93,100,2.06,CA,1715279429
365,sol-iletsk,51.1631,54.9918,3.0500000000000114,69,0,5.77,RU,1715279431
366,tabou,4.423,-7.3528,28.140000000000043,80,100,2.08,CI,1715279432
367,saint anthony,45.0205,-93.218,18.230000000000018,48,20,7.2,US,1715279433
368,srednekolymsk,67.45,153.6833,-0.07999999999998408,92,99,1.95,RU,1715279434
369,homer,59.6425,-151.5483,3.9399999999999977,75,100,4.02,US,1715279436
370,livingston,55.9029,-3.5226,17.850000000000023,73,0,1.03,GB,1715279355
371,lima,-12.0432,-77.0282,19.140000000000043,77,20,4.12,PE,1715279438
372,christchurch,-43.5333,172.6333,0.30000000000001137,86,2,2.57,NZ,1715279144
373,beitbridge,-22.2167,30.0,21.120000000000005,46,0,3.28,ZW,1715279441
374,kortkeros,61.8106,51.5806,-2.0,93,100,3.71,RU,1715279442
375,port hedland,-20.3167,118.5667,20.03000000000003,40,0,2.57,AU,1715279443
376,fortuna,40.5982,-124.1573,25.52000000000004,43,40,0.89,US,1715279445
377,dicabisagan,17.0818,122.4157,25.160000000000025,91,100,1.56,PH,1715279446
378,smithers,54.7804,-127.1743,12.180000000000007,47,40,2.57,CA,1715279401
379,peleduy,59.6289,112.7406,0.7600000000000477,79,91,3.54,RU,1715279448
380,yulara,-25.2406,130.9889,13.04000000000002,62,0,4.07,AU,1715279450
381,roebourne,-20.7833,117.1333,22.54000000000002,51,5,4.3,AU,1715279451
382,mariinskiy posad,56.115,47.718,1.07000000000005,67,99,5.97,RU,1715279452
383,mayumba,-3.432,10.6554,26.24000000000001,87,100,3.03,GA,1715279453
384,adrar,20.5022,-10.0711,35.870000000000005,7,0,3.63,MR,1715279455
385,port blair,11.6667,92.75,29.27000000000004,75,99,1.79,IN,1715279456
386,komsomolskiy,40.4272,71.7189,22.400000000000034,49,26,2.06,UZ,1715279457
387,ribeira grande,38.5167,-28.7,19.32000000000005,77,40,6.17,PT,1715279459
388,qasigiannguit,68.8193,-51.1922,-1.8599999999999568,75,19,1.99,GL,1715279460
389,buraydah,26.326,43.975,30.25,15,20,7.8,SA,1715279461
390,port-gentil,-0.7193,8.7815,27.980000000000018,89,20,3.6,GA,1715279463
391,saint-francois,46.4154,3.9054,17.04000000000002,67,0,2.06,FR,1715279373
392,vestmannaeyjar,63.4427,-20.2734,6.550000000000011,75,0,6.17,IS,1715279465
393,bogande,12.9714,-0.1436,38.07000000000005,24,74,2.77,BF,1715279467
394,quesnel,52.9999,-122.5029,14.28000000000003,47,0,1.54,CA,1715279468
395,usman,52.0466,39.7288,5.020000000000039,61,7,2.47,RU,1715279469
396,aykhal,66.0,111.5,-12.759999999999991,98,100,2.13,RU,1715279470
397,carlyle,38.6103,-89.3726,26.220000000000027,64,0,8.38,US,1715279473
398,kayerkan,69.3497,87.7602,-11.379999999999995,98,41,1.15,RU,1715279474
399,moron,-34.6534,-58.6198,17.189999999999998,40,0,12.07,AR,1715279424
400,paamiut,61.994,-49.6678,0.8400000000000318,80,7,9.37,GL,1715279477
401,hamilton,39.1834,-84.5333,22.350000000000023,79,100,2.57,US,1715279092
402,seoul,37.5683,126.9778,12.689999999999998,100,9,3.09,KR,1715279246
403,woodward,36.4337,-99.3904,25.54000000000002,28,0,4.12,US,1715279480
404,georgiyevskoye,58.731,45.024,-0.7699999999999818,87,100,6.24,RU,1715279482
405,mayo,38.8876,-76.5119,23.30000000000001,69,100,3.6,US,1715279483
406,kysyl-syr,63.8986,122.7617,-5.0,83,13,3.05,RU,1715279484
407,tashara,55.5195,83.5094,12.78000000000003,58,100,4.86,RU,1715279486
408,acajutla,13.5928,-89.8275,31.090000000000032,64,46,3.63,SV,1715279487
409,capoterra,39.1763,8.9718,20.879999999999995,65,20,4.12,IT,1715279488
410,muisne,0.6,-80.0333,27.460000000000036,80,92,3.19,EC,1715279489
411,praia da vitoria,38.7333,-27.0667,21.140000000000043,60,20,2.89,PT,1715279491
412,maniitsoq,65.4167,-52.9,0.9700000000000273,80,20,4.13,GL,1715279492
413,kalemie,-5.9475,29.1947,23.140000000000043,76,100,1.53,CD,1715279493
414,tagusao,9.1924,117.8141,27.0,80,65,2.21,PH,1715279495
415,mao,39.8885,4.2658,19.310000000000002,63,0,4.12,ES,1715279496
416,mahibadhoo,3.7833,72.9667,29.100000000000023,76,100,4.32,MV,1715279497
417,cabo san lucas,22.8909,-109.9124,32.610000000000014,44,40,5.14,MX,1715279483
418,panuco,22.05,-98.1667,34.10000000000002,17,0,4.35,MX,1715279500
419,hervey bay,-25.2986,152.8535,18.900000000000034,87,94,2.68,AU,1715279501
420,fayaoue,-20.65,166.5333,22.730000000000018,71,98,9.03,NC,1715279502
421,stolac,43.0844,17.9575,21.879999999999995,64,100,4.93,BA,1715279504
422,gamboma,-1.8764,15.8644,28.05000000000001,59,63,1.51,CG,1715279505
423,rundu,-17.9333,19.7667,21.04000000000002,25,0,2.76,NA,1715279507
424,carutapera,-1.195,-46.02,27.939999999999998,85,99,3.1,BR,1715279508
425,port-de-bouc,43.4,4.9833,22.090000000000032,52,0,5.14,FR,1715279509
426,nanortalik,60.1432,-45.2371,2.430000000000007,79,100,0.28,GL,1715279510
427,dzaoudzi,-12.7887,45.2699,27.939999999999998,74,20,3.6,YT,1715279512
428,aktau,43.65,51.2,11.32000000000005,52,15,5.03,KZ,1715279513
429,lorengau,-2.0226,147.2712,25.890000000000043,89,100,2.79,PG,1715279514
430,pachino,36.7186,15.0907,16.110000000000014,77,100,5.93,IT,1715279516
431,cabedelo,-6.9811,-34.8339,28.370000000000005,79,47,7.04,BR,1715279281
432,denpasar,-8.65,115.2167,26.810000000000002,88,20,6.17,ID,1715279494
433,ipixuna,-1.7625,-48.8043,27.620000000000005,93,100,1.26,BR,1715279519
434,broome,42.2506,-75.833,16.5,61,100,3.09,US,1715279521
435,tilichiki,60.4667,166.1,-5.759999999999991,91,100,2.24,RU,1715279522
436,lakki marwat,32.6079,70.9114,33.97000000000003,17,66,1.82,PK,1715279523
437,veinticinco de mayo,-35.4323,-60.1727,15.520000000000039,37,0,3.59,AR,1715279524
438,avdon,54.6667,55.7167,6.600000000000023,81,75,4.0,RU,1715279526
439,katobu,-4.9408,122.5276,24.129999999999995,97,61,1.55,ID,1715279527
440,merauke,-8.4667,140.3333,25.189999999999998,92,86,5.85,ID,1715279528
441,yangliuqing,39.1375,116.9997,20.970000000000027,33,90,6.82,CN,1715279530
442,tieling,42.2931,123.8414,18.710000000000036,47,100,7.6,CN,1715279531
443,togur,58.3631,82.8265,10.640000000000043,54,100,4.47,RU,1715279532
444,thinadhoo,0.5333,72.9333,29.400000000000034,76,100,5.39,MV,1715279533
445,terra santa,-2.1042,-56.4869,30.140000000000043,75,96,1.65,BR,1715279535
446,colares,38.7992,-9.4469,22.430000000000007,71,0,4.02,PT,1715279536
447,havoysund,70.9963,24.6622,1.1299999999999955,79,100,9.02,NO,1715279537
448,ostrovnoy,68.0531,39.5131,-2.7899999999999636,92,100,12.39,RU,1715279539
449,alofi,-19.0595,-169.9187,23.939999999999998,88,75,2.57,NU,1715279540
450,samandag,36.0842,35.9771,24.980000000000018,40,100,2.99,TR,1715279541
451,san joaquin,37.9333,-121.3011,26.77000000000004,31,0,0.0,US,1715279542
452,treinta y tres,-33.2333,-54.3833,14.29000000000002,62,0,3.01,UY,1715279421
453,nazareno,25.3833,-103.4167,35.28000000000003,7,1,6.25,MX,1715279545
454,tessalit,20.1986,1.0114,36.01000000000005,5,6,4.77,ML,1715279546
455,yaan,7.3833,8.5667,29.53000000000003,65,94,3.47,NG,1715279548
456,ixtapa,20.7,-105.2,27.57000000000005,61,0,6.17,MX,1715279540
457,dong hoi,17.4833,106.6,25.379999999999995,92,97,1.05,VN,1715279550
458,harindanga,22.0383,88.3214,25.79000000000002,78,100,2.42,IN,1715279551
459,pontypool,51.7011,-3.0444,20.140000000000043,85,100,1.17,GB,1715279553
460,ulladulla,-35.35,150.4667,15.160000000000025,84,100,2.08,AU,1715279554
461,la paz,-16.5,-68.15,16.99000000000001,47,40,2.57,BO,1715279506
462,hualmay,-11.0964,-77.6139,22.05000000000001,74,16,5.5,PE,1715279556
463,barroso,-21.1869,-43.9758,27.100000000000023,58,96,0.93,BR,1715279558
464,vryburg,-26.9566,24.7284,20.30000000000001,29,0,3.92,ZA,1715279559
465,beira,-19.8436,34.8389,23.05000000000001,88,0,3.09,MZ,1715279560
466,the valley,18.217,-63.0578,30.920000000000016,79,40,5.14,AI,1715279561
467,narsaq,60.9167,-46.05,13.120000000000005,62,100,0.53,GL,1715279563
468,juegang,32.3174,121.1855,12.710000000000036,83,0,5.27,CN,1715279564
469,verkhniy avzyan,53.5289,57.5372,2.080000000000041,95,100,6.5,RU,1715279565
470,araouane,18.9048,-3.5265,35.870000000000005,4,0,3.15,ML,1715279567
471,kirakira,-10.4544,161.9205,25.730000000000018,84,100,3.12,SB,1715279568
472,tautira,-17.7333,-149.15,26.870000000000005,76,100,5.19,PF,1715279569
473,singkang,2.1006,102.7994,24.210000000000036,98,90,0.7,MY,1715279571
474,taitung,22.7583,121.1444,22.150000000000034,83,75,2.06,TW,1715279572
475,nabire,-3.3667,135.4833,24.710000000000036,95,94,1.5,ID,1715279573
476,chifeng,42.2683,118.9636,20.170000000000016,38,100,8.22,CN,1715279575
477,caiaponia,-16.9567,-51.8103,29.310000000000002,39,4,1.89,BR,1715279576
478,salto,-31.3833,-57.9667,16.090000000000032,55,0,2.57,UY,1715279482
479,praya,14.9215,-23.5087,29.30000000000001,51,40,6.17,CV,1715279327
480,aksarka,66.5606,67.7975,0.07000000000005002,96,100,10.35,RU,1715279580
481,abu zabad,12.35,29.25,30.689999999999998,10,100,4.76,SD,1715279581
482,kushima,31.4583,131.2333,13.32000000000005,84,100,1.03,JP,1715279582
483,beaune,47.0833,4.75,16.80000000000001,92,100,3.4,FR,1715279584
484,egvekinot,66.3167,-179.1667,-12.259999999999991,81,5,0.88,RU,1715279585
485,greenville,35.6127,-77.3663,28.400000000000034,66,75,5.66,US,1715279440
486,ust-ordynskiy,52.805,104.7508,5.189999999999998,95,100,7.12,RU,1715279588
487,tranas,58.0372,14.9782,10.770000000000039,93,100,4.79,SE,1715279589
488,pleasanton,37.6624,-121.8747,25.629999999999995,32,0,6.17,US,1715279590
489,beringovskiy,63.05,179.3167,-11.629999999999995,95,61,0.35,RU,1715279591
490,newcastleton,55.1796,-2.8127,16.189999999999998,90,96,1.73,GB,1715279593
491,hirado,33.3597,129.5531,10.770000000000039,74,0,1.07,JP,1715279594
492,brokopondo,4.75,-55.1667,27.939999999999998,77,99,3.87,SR,1715279595
493,batagay,67.6333,134.6333,0.4300000000000068,94,100,2.87,RU,1715279597
494,laurel,39.0993,-76.8483,22.760000000000048,66,100,4.63,US,1715279462
495,statesville,35.7826,-80.8873,25.32000000000005,69,0,6.17,US,1715279599
496,tikrit,34.6071,43.6782,25.77000000000004,30,100,3.32,IQ,1715279601
497,iisalmi,63.5592,27.1907,3.75,49,87,0.27,FI,1715279307
498,lahij,13.1667,44.5833,30.760000000000048,52,20,2.14,YE,1715279603
499,derzhavinsk,51.1,66.3167,10.689999999999998,76,99,5.45,KZ,1715279604
500,kyren,51.6828,102.1408,3.8600000000000136,93,27,4.02,RU,1715279606
501,kapit,2.0167,112.9333,23.379999999999995,100,100,0.46,MY,1715279607
502,altay,47.8667,88.1167,14.330000000000041,17,0,3.58,CN,1715279608
503,waseca,44.0777,-93.5074,13.980000000000018,73,100,7.2,US,1715279610
504,nantucket,41.2835,-70.0995,17.08000000000004,76,0,8.23,US,1715279483
505,cadillac,44.2519,-85.4012,14.950000000000045,55,100,1.54,US,1715279612
506,sfantu gheorghe,45.8667,25.7833,8.79000000000002,90,100,1.71,RO,1715279613
507,kundiawa,-6.0167,144.9667,17.420000000000016,99,100,0.39,PG,1715279615
508,gornopravdinsk,60.05,69.9,8.230000000000018,94,100,7.14,RU,1715279616
509,bhandara,21.1667,79.65,30.360000000000014,50,8,4.72,IN,1715279617
510,wadi musa,30.3222,35.4793,20.640000000000043,13,96,1.19,JO,1715279619
511,charters towers,-20.1,146.2667,19.090000000000032,85,99,3.85,AU,1715279620
512,ustka,54.5805,16.8619,12.03000000000003,75,100,3.74,PL,1715279621
513,sawakin,19.1059,37.3321,27.890000000000043,66,0,1.87,SD,1715279622
514,severo-kurilsk,50.6789,156.125,0.35000000000002274,88,99,7.3,RU,1715279542
515,rameswaram,9.2833,79.3,30.170000000000016,71,100,4.01,IN,1715279625
516,guerrero negro,27.9769,-114.0611,19.57000000000005,55,69,6.4,MX,1715279403
517,bandarbeyla,9.4942,50.8122,28.980000000000018,81,89,4.52,SO,1715279628
518,antofagasta,-23.65,-70.4,17.600000000000023,73,100,3.52,CL,1715279629
519,vila franca do campo,37.7167,-25.4333,18.27000000000004,99,56,2.59,PT,1715279630
520,bauta,22.9828,-82.5464,33.94,49,75,2.57,CU,1715279631
521,nsanje,-16.92,35.262,22.430000000000007,64,13,2.56,MW,1715279633
522,xuchang,34.0167,113.8167,17.890000000000043,73,6,3.29,CN,1715279587
523,todos santos,23.45,-110.2167,23.700000000000045,51,100,5.96,MX,1715279635
524,bataipora,-22.2953,-53.2711,35.950000000000045,25,3,2.37,BR,1715279636
525,tateyama,34.9833,139.8667,13.200000000000045,69,0,0.96,JP,1715279638
526,wajima,37.4,136.9,11.840000000000032,69,7,4.79,JP,1715279639
527,pokosnoye,55.5258,101.0536,3.910000000000025,88,92,4.82,RU,1715279640
528,waipawa,-41.4122,175.5153,2.420000000000016,81,3,2.2,NZ,1715279642
529,yaring,6.8662,101.3689,29.05000000000001,86,100,2.98,TH,1715279643
530,isiro,2.7739,27.616,21.170000000000016,99,100,0.85,CD,1715279644
531,chivilcoy,-34.8957,-60.0167,15.180000000000007,42,0,3.39,AR,1715279645
532,mandalgovi,45.7625,106.2708,3.1299999999999955,72,20,13.71,MN,1715279647
533,nicoya,10.1483,-85.452,33.34000000000003,53,100,1.6,CR,1715279648
534,novocheremshansk,54.3571,50.1666,0.57000000000005,79,50,4.07,RU,1715279649
535,emirdag,39.0197,31.15,14.950000000000045,56,100,2.01,TR,1715279651
536,nouadhibou,20.931,-17.0347,21.99000000000001,73,20,7.2,MR,1715279652
537,tongliao,43.6125,122.2653,18.939999999999998,33,100,7.36,CN,1715279653
538,ryomgard,56.3843,10.503,14.0,85,100,3.58,DK,1715279654
539,khudumelapye,-23.8833,24.75,18.600000000000023,23,0,3.77,BW,1715279656
540,talcahuano,-36.7167,-73.1167,12.82000000000005,76,75,4.12,CL,1715279657
541,gifhorn,52.4833,10.55,18.410000000000025,50,0,1.54,DE,1715279658
542,bilma,18.6853,12.9164,37.44,11,100,2.16,NE,1715279659
543,vung tau,10.346,107.0843,29.53000000000003,73,72,9.24,VN,1715279661
544,byron bay,-28.65,153.6167,15.950000000000045,83,100,3.76,AU,1715279533
545,kalabo,-14.97,22.6814,19.33000000000004,32,26,2.09,ZM,1715279663
546,arcata,40.8665,-124.0828,25.670000000000016,44,0,4.12,US,1715279665
547,lemoore,36.3008,-119.7829,25.77000000000004,36,0,2.57,US,1715279666
548,norfolk,42.1668,-71.2495,20.010000000000048,55,40,4.12,US,1715279588
549,juba,4.8517,31.5825,26.970000000000027,54,100,1.63,SS,1715279577
550,pali,25.7667,73.3333,34.07000000000005,27,59,5.09,IN,1715279670
551,katsuura,35.1333,140.3,13.03000000000003,65,0,1.86,JP,1715279671
552,bambanglipuro,-7.95,110.2833,24.870000000000005,91,2,1.98,ID,1715279672
553,padang,-0.9492,100.3543,27.03000000000003,86,75,1.77,ID,1715279606
554,freeport,40.6576,-73.5832,20.99000000000001,54,0,2.57,US,1715279491
555,bulgan,48.8125,103.5347,2.3100000000000023,75,31,1.57,MN,1715279676
556,sorland,67.667,12.6934,4.920000000000016,75,79,10.53,NO,1715279677
557,saryg-sep,51.5,95.6,4.830000000000041,52,99,1.3,RU,1715279679
558,batagay-alyta,67.8006,130.4114,-5.1299999999999955,93,100,2.72,RU,1715279680
559,lompoc,34.6391,-120.4579,24.360000000000014,63,0,4.12,US,1715279681
560,changli,39.7042,119.1506,16.439999999999998,53,100,3.75,CN,1715279682
561,choma,-16.8065,26.9531,14.990000000000009,54,20,1.62,ZM,1715279684
562,tena,-0.9833,-77.8167,26.090000000000032,56,82,2.41,EC,1715279685
563,ilhabela,-23.7781,-45.3581,26.590000000000032,81,2,4.83,BR,1715279686
564,redmond,47.674,-122.1215,20.970000000000027,60,11,2.24,US,1715279447
565,wyndham,37.6985,-77.6125,28.360000000000014,57,20,1.54,US,1715279689
566,nhulunbuy,-12.2333,136.7667,26.340000000000032,89,40,5.14,AU,1715279690
567,sangamner,19.5667,74.2167,29.360000000000014,52,7,3.25,IN,1715279691
568,road town,18.4167,-64.6167,26.629999999999995,76,12,5.54,VG,1715279547
569,ranong,9.9658,98.6348,27.400000000000034,84,100,1.45,TH,1715279694
570,staryy nadym,65.6118,72.6842,1.660000000000025,100,100,12.37,RU,1715279695
571,dargaville,-35.9333,173.8833,10.860000000000014,58,0,6.52,NZ,1715279696
572,sovetskiy,61.3614,63.5842,1.6100000000000136,88,96,3.13,RU,1715279698
573,tatarsk,55.219,75.9828,18.400000000000034,48,100,6.37,RU,1715279483
574,canchungo,12.0672,-16.0333,36.07000000000005,55,5,4.71,GW,1715279700
575,iquique,-20.2208,-70.1431,19.02000000000004,74,0,1.52,CL,1715279425
576,poum,-20.2333,164.0167,22.80000000000001,63,12,7.89,NC,1715279703
